,content,num_like
3664,此子，必火[原神_good job],1
3665,草，up你是我看到最强的一个，有没有打算上传到油管吓人[doge],1
3666,草......草史莱姆在哪？,1
3667,这个视频的简介区，才是正真nb的,1
3668,艹（一种史莱姆）[跪了],1
3669,我一个人就是一支军……乐队[doge],1
3670,北风狼二阶BGM还远么[OK],1
3671,问一下 这个琴可以打双键吗,1
3672,这个可以合奏吗？[星星眼],1
3673,有半音的话就更完美了[热词系列_妙啊],1
3674,Nb,1
3675,谢谢普[脱单doge],1
3676,up，能不能联机在蒙德大教堂看空莹结婚，巴巴托斯弹进行曲啊[不问天_好耶],1
3677,太强了太强了[热词系列_三连]首页通知书,1
3678,大佬请弹一下这个 ninelie (Easylistening) 我愿奉上我的三连[doge],1
3679,此子，必火[原神_good job],1
3680,草，up你是我看到最强的一个，有没有打算上传到油管吓人[doge],1
3681,草......草史莱姆在哪？,1
3682,这个视频的简介区，才是正真nb的,1
3683,艹（一种史莱姆）[跪了],1
3684,这谱就离谱[笑哭],1
3685,我攒的硬币可能今天要全部花掉了 [笑哭][笑哭],1
3686,目前看到的最强一个[doge][脱单doge][脱单doge][脱单doge],1
3687,火钳刘明[妙啊],1
3688,必火[doge]我先三连了[热词系列_三连],1
3689,tql[热词系列_知识增加],2
3690,原神，一款甚至可以跑图打怪的音乐游戏[doge],1
3691,[打call]弹奏和伴奏有点混在一起了，无伴奏超好听[打call]太强了,2
3692,无伴奏反而更好,2
3693,牛蛙牛蛙[打call],0
3694,😌这阴间曲子,0
3695,"原神弹琴难度表
无门槛：弹就对了。
入门：两只老虎，欢乐颂，一闪一闪亮晶晶。
进阶：原神各BGM，卡农等简约版本。
中等……什么？我怎么可能知道中等以上是什么，更难的就对了[无语]",0
3696,我是废物！[歪嘴],0
3697,我就只能射球[辣眼睛],0
3698,牛蛙,0
3699,这还是人吗,0
3700,牛哇 巴巴托斯干点正事 怎么弹隔壁的曲子！,0
3701,艹，单人交响乐可还行,0
3702,这个琴才出多久啊？这也太离谱了吧？[囧]我是fw,0
3703,开头感觉像僵王站bgm一样[滑稽],1
3704,牛蛙牛蛙,0
3705,在此宣判,0
3706,虽然四声部听着很爽但是真的很简单（被打）[脱单doge],0
3707,一听就是脚本啊，都不用怀疑。,0
3708,"在此宣判！
天动万象！！！[吃瓜]",0
3709,已经掏出卢姥爷了,1
3710,每天一遍，光遇再见[doge],0
3711,应该加上黑键，然后再出雷克萨斯加笛子加各种乐器，最后来个联机音乐游戏，一个人负责一个声部[doge],0
3712,牛蛙牛蛙,0
3713,真的厉害。。佩服佩服,0
3714,？？？你是再说我是废物吗？好气啊，举报了[doge][doge][doge],0
3715,tql,1
3716,"公交车上.，一个年轻人玩着原神，突然跳起来破口大骂！这个胡桃什么鬼？我随便拉了一下，伤害完爆迪卢克，搞什么？迪卢克是什么垃圾？亏我还养了这么久？浪费资源还不如香菱！滚！不爱了看仓库去！
一旁的老人看到了，微笑着说：孩子，游戏里强度不是唯一，更何况原神没有pvp，你三分钟打完深渊和三十秒打完深渊是一样的奖励，并且角色决不能单看输出，再者，你难道最初不是因为喜欢某个角色才玩原神的吗？角色天天出，但你在你心里你最喜欢的角色永远只有一个，你看看，你名字是“正义人”，头像是迪卢克，名片是“燃烧”，你还能骗自己不喜欢迪卢克吗？
就在年轻人陷入沉思时，睿智的老人早已偷走了他的鞋[doge]
因为善良的老人发现他穿的是nike。",0
3717,[思考]我觉得这个琴要改进一下，只有点按没有长按来做尾音。弹出来很多曲子都不连贯,0
3718,牛逼啊啊啊,0
3719,牛蛙,0
3720,[doge]听完热血沸腾的，这就去找史莱姆干仗。,0
3721,听着就开始生气了。。。。,0
3722,👴出场自带BGM[doge],0
3723,这也太强了,0
3724,太强了，强行和弦,0
3725,艹[脱单doge],0
3726,我只会多快你发嗦啦西豆,0
3727,太屌了！,0
3728,這首是羽調式 真都沒升降記號,0
3729,快来人把草史莱姆揪出来，我强迫症犯了[惊讶],0
3730,让我想起了光遇学琴的日子,0
3731,牛蛙[热词系列_知识增加],0
3732,https://www.bilibili.com/video/BV1SZ4y1w7iH?share_source=copy_web,0
3733,这是用电脑键盘按出来的？还是跟隔壁大佬一样用电子琴映射？,0
3734,这玩意ps4怎么玩,0
3735,谢谢，已经开始烧草丛了,0
3736,我是fw,0
3737,太强了,0
3738,1.25倍真的刺激,0
3739,[辣眼睛],0
3740,牛蛙[鼓掌][鼓掌][鼓掌],0
3741,今日MVP就是你嘞,0
3742,up能不能录期尘世闲游的教程,0
3743,这就是大佬吗！！！！,0
3744,这下温迪真成卖唱的了[热词系列_知识增加]好多整活的up都用的温迪,0
3745,该来的还是来了[doge],0
3746,是草史莱姆,0
3747,[支持][支持],0
3748,up真的是一人撑起了整个乐团，话说这个东西在哪[笑哭][笑哭][笑哭],0
3749,这玩意ps4怎么玩,0
3750,谢谢，已经开始烧草丛了,0
3751,我是fw,0
3752,太强了,0
3753,1.25倍真的刺激,0
3754,[辣眼睛],0
3755,牛蛙[鼓掌][鼓掌][鼓掌],0
3756,今日MVP就是你嘞,0
3757,up能不能录期尘世闲游的教程,0
3758,这就是大佬吗！！！！,0
3759,这下温迪真成卖唱的了[热词系列_知识增加]好多整活的up都用的温迪,0
3760,该来的还是来了[doge],0
3761,是草史莱姆,0
3762,[支持][支持],0
3763,up真的是一人撑起了整个乐团，话说这个东西在哪[笑哭][笑哭][笑哭],0
3764,太狠了,0
3765,草 燃起来了[doge],0
3766,别人都在整活，我却只会弹茉莉花和梁祝[捂脸],0
3767,为啥你这么丝滑[笑哭],0
3768,禁忌四重奏[蛆音娘_滑稽],0
3769,流量密码《全站》,0
3770,完蛋了，凹深渊凹不过别人，猴戏猴不过别人，现在连小游戏都比不过了，再到我连骚话斗不过别人。我现在就是提瓦特第一FW[辣眼睛],0
3771,这么久都没找到史莱姆？,0
3772,我要这手有何用,0
3773,这琴太难玩了，不适合大众啊。。,0
3774,所有原神玩家看过了，我宣布个事，我是fw,0
3775,等一首保加利亚妖王hop,0
3776,四声道,0
3777,这什么神仙啊！,0
3778,草史莱姆是游侠吧[惊讶],0
3779,《关于我一觉醒来除我以外的原神玩家均成为贝多芬这件事》,0
3780,高技术力，就差后期调一下把半音也弄出来了[doge],0
3781,首先赞叹阿婆主太强了！！太无语了！真的拿到这个琴天真的以为是个自动弹琴的道具没想到是这么硬核的 只能去玩球了……,0
3782,高技术力鉴作（喜）,0
3783,厉害了,0
3784,有谱子吗,0
3785,这会儿，大家都有的玩了,0
3786,这可比之前的小音游好玩多了,0
3787,草，起来了[doge],0
3788,已经感觉后背有草史莱姆了[嗑瓜子],0
3789,这个模式咋玩a,0
3790,tql,0
3791,快进到二胡古筝唢呐埙各种乐器玩具大合奏,0
3792,垃圾桶准备好了，我先钻为敬[脱单doge],0
3793,有的人看着看着就打开了原神,0
3794,牛逼啊,0
3795,牛啊,0
3796,流量密码[doge][doge][doge],0
3797,成神诗人从操旧业,0
3798,草史莱姆竟是我自己？？？,0
3799,简介的谱子也太离谱了,0
3800,再过几个节日，给你们凑齐了一整套乐器，你们就可以组成乐团了是吧。。。。,0
3801,我只会弹一闪一闪亮晶晶[微笑],0
3802,兄弟我必支持你,0
3803,把巴巴托斯的手都弹废了[笑哭],0
3804,我一个废物也配玩原神[doge],0
3805,这简介就离谱,0
3806,nb,0
3807,肯定是光遇退休老玩家（确信）,0
3808,今天没币了，下次吧,0
3809,牛逼啊,0
3810,牛啊,0
3811,流量密码[doge][doge][doge],0
3812,成神诗人从操旧业,0
3813,草史莱姆竟是我自己？？？,0
3814,简介的谱子也太离谱了,0
3815,再过几个节日，给你们凑齐了一整套乐器，你们就可以组成乐团了是吧。。。。,0
3816,我只会弹一闪一闪亮晶晶[微笑],0
3817,兄弟我必支持你,0
3818,把巴巴托斯的手都弹废了[笑哭],0
3819,我一个废物也配玩原神[doge],0
3820,这简介就离谱,0
3821,nb,0
3822,肯定是光遇退休老玩家（确信）,0
3823,今天没币了，下次吧,0
3824,真是一个比一个离谱[笑哭],0
3825,太强了，第一次听见这么还原的弹琴,0
3826,大佬什么时候整一个春节序曲啊[支持][doge],0
3827,单人交响乐团？,0
3828,太强了！,0
3829,以后联机可以故意站外面弹琴了[滑稽],0
3830,要是能够多人联机弹也不用这么累了[妙啊],0
3831,我还说为啥还要给我个气球，琴我不配[大哭],0
3832,服气,0
3833,刚入坑 请问原神是音游吗？,0
3834,但凡有20树脂……,0
3835,某草史莱姆:草，燃起来了,0
3836,无奈本人无文化，一句卧槽行天下,0
3837,牛逼。。,0
3838,众所周知，原神是一款竖琴模拟器,0
3839,成名作？,0
3840,妈的，同样是弹琴，光遇里我是fw，原神里我照样是fw[大哭][大哭][大哭],0
3841,哇，太牛了[脱单doge],0
3842,我尼玛，我愿意称之为绝活！,0
3843,来个希望之花[嗑瓜子],0
3844,大写的服,0
3845,这也太狠了，我连和弦都弹不出来用单音扣了个《国际歌》,0
3846,看到现在最离谱的，学不来学不来,0
3847,很赞，会弹你就多出点！,0
3848,拿去拿去[傲娇][傲娇][傲娇]币给你就是了,0
3849,NB,0
3850,我弹了个月光下的凤尾竹[doge],0
3851,想着等个大佬出这首曲然后偷偷分析一下谱面的我果然还是太天真了[笑哭],0
3852,太牛了太牛了[原神_期待],0
3853,恐怖如斯,0
3854,太强了,0
3855,出这个风物琴的时候，我就知道肯定有一帮大佬要整活[热词系列_好活],0
3856,此时群魔诸神并起,0
3857,不知道把光遇的谱子翻成这边会有什么效果[滑稽],0
3858,离谱,0
3859,[doge]您身上是装了一个草史莱姆音响吗,0
3860,1.25倍更佳,0
3861,"教练，我想学这个！
自己扒简介。
笑die，根本看不懂[捂脸]",0
3862,上午我在写作业室友在旁边扒尘世闲游我已经感到世界的参差了，现在我知道她为什么放弃了。[doge]你说我？小星星都记不住,0
3863,绝对会火,0
3864,请收下我的膝盖,0
3865,这也太牛了[原神_警觉],0
3866,兄弟们，我想要手机版的曲谱[大哭],0
3867,大家都在玩琴，只有我在玩“琴”。,0
3868,太强了，已经上头了[大笑],0
3869,"脑子：我可以！
手：好吧，我没手[妙啊]",0
3870,你们……是不是在拿到琴之前就把谱子写好了？？？,0
3871,牛,0
3872,tql[辣眼睛],0
3873,大佬太强了，我直接三连支持[热词系列_三连],0
3874,膜拜大佬，已经中毒循环一个下午了[tv_点赞],0
3875,好家伙，光遇玩家DNA动了,0
3876,厉害啊！！！,0
3877,牛啊牛啊,0
3878,[热词系列_再来亿遍],0
3879,火钳刘明[脱单doge],0
3880,🌿太强了,0
3881,告诉大家个事，去雪山弹会弹着弹着挂掉，做活动也一样[狗子],0
3882,我直接投币,0
3883,您就是艹史莱姆本姆么？[热词系列_知识增加],0
3884,很好 攻占蒙德第一步从bgm开始 兵马未动粮草先行,0
3885,网友是真的猛啊,0
3886,买不起显卡太真实了[笑哭],0
3887,棒棒棒[打call],0
3888,什么时候出的弹琴功能？,0
3889,好家伙，光遇玩家DNA动了,0
3890,厉害啊！！！,0
3891,牛啊牛啊,0
3892,[热词系列_再来亿遍],0
3893,火钳刘明[脱单doge],0
3894,🌿太强了,0
3895,我直接投币,0
3896,您就是艹史莱姆本姆么？[热词系列_知识增加],0
3897,很好 攻占蒙德第一步从bgm开始 兵马未动粮草先行,0
3898,网友是真的猛啊,0
3899,买不起显卡太真实了[笑哭],0
3900,棒棒棒[打call],0
3901,什么时候出的弹琴功能？,0
3902,大佬大佬,0
3903,太强了吧,0
3904,太强了up,0
3905,蹦蹦炸弹[脱单doge],0
3906,天动万象！,0
3907,up头像卡点了[tv_doge],0
3908,这东西没什么实际作用，很多音都没有，而且不像光遇那样的大世界，原神平时都是在自己的世界里，也就打本前等待的几十秒可以弹给别人听,0
3909,琴有了，二胡应该也不远了[滑稽],0
3910,收下我的膝盖，大佬！,0
3911,好家伙，这才一天啊，还没到专业选手上场时间呢[笑哭],0
3912,"草史莱姆在哪呢？
快给我找出来
我要把它宰了[doge]",0
3913,一刷新两个赞，tcl[跪了],0
3914,太强大了[脱单doge],0
3915,好家伙单人交响曲[热词系列_知识增加],0
3916,大佬[打call],0
3917,大佬可以试试only my railgun 弹这个涨播放量特别快,0
3918,我不给你硬币，我良心过不去,0
3919,牛啊[妙啊],0
3920,牛袜,0
3921,能不能出一个鼠标宏啊大佬,0
3922,你就是小吉祥草王？[脱单doge],0
3923,众所周知，原神是一款音乐踩点游戏[脱单doge],0
3924,太强了！！！,0
3925,"好！！！
强！！！",0
3926,太强了，除了卧槽没别的说的[笑哭],0
3927,没有半音[笑哭],0
3928,nb啊！,0
3929,好看不火系列，这也太牛了,0
3930,感觉好像植物大战僵尸那个[笑哭],0
3931,是大佬，直接把和弦和伴奏给弄出来了[辣眼睛],0
3932,请问一下这是手按键盘弹的吗？我自己试了一下，感觉旋律老是弹不连贯，弹不出节奏来[笑哭][笑哭],0
3933,手呢[doge][doge],0
3934,以后组队不会弹琴怕不是要被飞,0
3935,这也太厉害了[打call][打call][打call][打call][打call],0
3936,希望放个谱子,0
3937,咦～要手的……,0
3938,血压升高,0
3939,太强了！,0
3940,NB,0
3941,太强了！！,0
3942,以后进本组队先给爷弹个曲儿[歪嘴],0
3943,卧！！！！操！！！！！,0
3944,DNA动了，我DNA里奇怪的东西好多,0
3945,"[热词系列_知识增加][热词系列_可以]
强!
(扯句题外话，大佬能不能尝试下植物大战僵尸里的bgm，感觉音色很像[呲牙])",0
3946,卧槽,0
3947,果然有人拿来刮痧了哈哈哈哈哈哈哈哈哈哈[妙啊],0
3948,哈哈哈哈哈哈，没想到有一天看到的乐谱全是字母[doge],0
3949,希望放个谱子,0
3950,咦～要手的……,0
3951,血压升高,0
3952,太强了！,0
3953,NB,0
3954,太强了！！,0
3955,以后进本组队先给爷弹个曲儿[歪嘴],0
3956,卧！！！！操！！！！！,0
3957,DNA动了，我DNA里奇怪的东西好多,0
3958,"[热词系列_知识增加][热词系列_可以]
强!
(扯句题外话，大佬能不能尝试下植物大战僵尸里的bgm，感觉音色很像[呲牙])",0
3959,卧槽,0
3960,果然有人拿来刮痧了哈哈哈哈哈哈哈哈哈哈[妙啊],0
3961,哈哈哈哈哈哈，没想到有一天看到的乐谱全是字母[doge],0
3962,tql,0
3963,太牛了,0
3964,建议标题或者标签加“疾如猛火” “璃月战斗bgm”[doge],0
3965,牛皮,0
3966,up好强啊  也看看孩子的吧[给心心]https://b23.tv/aef42g,0
3967,我只会部分欢乐颂[笑哭],0
3968,关注了！up好厉害，希望以后会多出一些这种视频,0
3969,火钳、,0
3970,牛哇牛哇[打call],0
3971,tql,0
3972,魔鬼的播放量增速,0
3973,真的牛逼,0
3974,厉害了！,0
3975,大佬能发一下pc端按键嘛，主要是想学[打call],0
3976,大佬！抱大腿为敬,0
3977,大佬专业[OK],0
3978,手都给他弹成电报机[妙啊],0
3979,woc,0
3980,太强了,0
3981,牛啊dd,0
3982,想知道伴奏的谱子和hxd一起谈[脱单doge],0
3983,为啥是个4组一起啊,0
3984,离谱,0
3985,b站从不缺人才，但你为何如此优秀[doge],0
3986,叹为观止[热词系列_知识增加],0
3987,"◤              ◥
     [热词系列_知识增加]
  奇怪的知识
     增加了
◣              ◢",0
3988,卧槽我前段时间刷到个光遇版的 多乐器演奏 当时还在可惜原神里弹不了,0
3989,草[doge],0
3990,是不是下个活动再出个笛子？这不就更棒了吗？下下个活动出个鼓，下下下个活动出个……二胡？凑个乐队呗[脱单doge][脱单doge][脱单doge]整活整活！搞事搞事！,0
3991,草，好强,0
3992,可以找四个小伙伴一起弹,0
3993,音 乐 播 放 器[doge],0
3994,什么时候凑够四个乐器，流浪大地的乐团。[星星眼],0
3995,绝活,0
3996,您就是小吉祥草王？[妙啊],0
3997,一觉醒来全提瓦特人竟都是吟游诗人[热词系列_知识增加],0
3998,666,0
3999,妈的绝了[doge],0
4000,woc！nb！,0
4001,我宇智波斑愿称你为最强[热词系列_知识增加],0
4002,一句卧槽走天下[OK],0
4003,太强了,0
4004,求电脑键盘谱子,0
4005,太强了[洛天依_震惊],0
4006,后面一段配着up的动态头像听，好带感啊[笑哭],0
4007,太强了@原神,0
4008,这这也太nb了，膜拜大佬,0
4009,您就是小吉祥草王？[妙啊],0
4010,一觉醒来全提瓦特人竟都是吟游诗人[热词系列_知识增加],0
4011,666,0
4012,妈的绝了[doge],0
4013,woc！nb！,0
4014,我宇智波斑愿称你为最强[热词系列_知识增加],0
4015,一句卧槽走天下[OK],0
4016,太强了,0
4017,求电脑键盘谱子,0
4018,太强了[洛天依_震惊],0
4019,后面一段配着up的动态头像听，好带感啊[笑哭],0
4020,太强了@原神,0
4021,这这也太nb了，膜拜大佬,0
4022,我就知道这玩意绝壁有人才拿来整活[doge],0
4023,弃琴玩球,0
4024,什么时候弹个国际歌[脱单doge],0
4025,来了来了，它扛着音响来了[热词系列_知识增加],0
4026,这是人弹出来的吗[笑哭][笑哭][笑哭],0
4027,按键精灵了解一下？只要有谱子能录制无数个脚本自动弹[OK],0
4028,他其实根本就没有弹，他身边就有一只艹史莱姆,0
4029,艾琳：我学废了,0
4030,好家伙，草史莱姆当场失业,0
4031,活动兑换：（不会弹玩个球）,0
4032,这个质量好高！！为什么不火！！,0
4033,好家伙，原来你就是流浪大地的乐团本尊啊,0
4034,神仙[辣眼睛],0
4035,牛批！,0
4036,原来是这样做到的吗.jpg,0
4037,大佬太强了,0
4038,太强了，大佬们时刻提醒我是个废物,0
4039,太强了！！！！[打call],0
4040,牛逼,0
4041,已投币听曲,0
4042,感觉良好，我的琴已经开始使用疯🦆剑了,0
4043,肝疼[doge],0
4044,不愧是大佬整活，这么快就出了四声部,0
4045,@原神,0
4046,火钳刘明[打call][打call],0
4047,太离谱了[热词系列_知识增加],0
4048,[小电视_赞][热词系列_三连],0
4049,@原神,0
4050,火钳刘明[打call][打call],0
4051,太离谱了[热词系列_知识增加],0
4052,[小电视_赞][热词系列_三连],0
4053,【真】离谱（各种意义上）,0
4054,币不够用啦！！！,0
4055,太强了！！,0
4056,这也太6了，菜鸡本人我只会生日快乐（悲伤猫猫头）,0
4057,试了一下，不知道是不是我电脑的问题，弹起来有延迟，就放弃了,0
4058,太强了,0
4059,草史莱姆成精了,0
4060,[笑哭]这琴在大佬手上才是琴,0
4061,光遇毕业玩家看到这把琴落泪了,0
4062,突然让我想到了当时玩DJ甲用猪八戒背媳妇的时光[热词系列_知识增加],0
4063,卧槽！血压立马上来了！锅巴！在此宣判！,0
4064,看到有弹各种名曲的，突然看到这个视频，白嫖失败，玩琴的就数你最NB[doge],0
4065,不错,0
4066,音乐家,0
4067,一个原神就是一个交响乐团,0
4068,在学了在学了（学废了学废了[脱单doge],0
4069,牛哇[热词系列_妙啊],0
4070,太强了,0
4071,兄弟，播放量猛涨啊[脱单doge],0
4072,真的好好听！！！大佬tql,0
4073,草史莱姆竟在我身边,0
4074,好强[tv_点赞],0
4075,《干了点正事的巴巴托斯》,0
4076,昨天试了几个音，发现这首刚好是c调能弹，果然有大佬已经出了视频了啊！！[打call],0
4077,"震惊！草史莱姆内部结构惨遭曝光！

别问为什么听起来不太齐，问就是买不起显卡掉帧→_→

主旋律谱子如下，直接在记事本里打的所以可能有点小差错，将就看。伴奏的谱子就不打了，建议看着视频扒→_→。
D D D D SDG N D D D D SDG NSD
D D D SDGN D D D D SDGNSD
DD DD D SDGNSD DD DD D SDGNSD
DD DD D SDGNSDDD SSS DDD GGG HDSB
DD DD D SDGNSNDD D DDDDSDGN
D  G DDDD SDGNSDASGSDHDGWGHEHWEY
DDD DD D SDGNS D DDDDD D DSDGNS
D  G DDDD SDGNSNBNANASASDSDGDGHGHQHQWQWEWETY

H HHH HHH HHH HHH HHW J H W J H  JHGD DDD DDD DDS SSD DDG GG
H HHH HHH HHH HHH HHW J H E J H  JHGH HHH HHH HHS SSD DDG GG
H HHH HHH HHH HHH HHW J H W J H  JHGD DDD DDD DDS SSD DDG GG
H HHH HHH HHH HHH HHW J H E J H  JHGH HHH HHH HHS SSD DDG GG

GHDG SDASNACBNBNANASASDSDG
GHDG SDASNABNANASASDSDGDGH
WEQW HQ GH DGSDSDGDGHGHQHQWQWE
TYET WEQWHQGHDGSDASNABNASDGHQ
W WWW WWW WWW WWW WWE W Q QQJ JJD DDD J 
J JJJ JJJ JJH G D DDA AAN NNN CCD DDD DDD DDS A M MMB BBC
CCM MMM MMN NNN ASD DDD DGH HHH HH E EEE EEE EEW Q J JJG GGD DDD J
J JJJ JJJ JJH G D DDA AAN NNN C D DDD DDD DDS A M MMB BBN
NNN NNN NNN NNH HHH HHH HHH HH
复制的简介",0
4078,我史莱姆呢？演奏的真好，脱不了战，血压上来了[Hiiro_Hii皮笑脸],0
4079,[辣眼睛]我就知道一旦拿到了琴就会有人整活[辣眼睛][抱拳],0
4080,好家伙直接多了个小程序[doge]（1000楼打卡）,0
4081,c这怎么做到的，tql大佬,0
4082,火钳刘明[doge][doge][doge],0
4083,小吉祥草王！[酸了],0
4084,膝盖碎了,0
4085,我艹 一个比一个离谱啊，大佬,0
4086,bad apple  搞快点[doge],0
4087,好活当赏[热词系列_秀],0
4088,看来原神玩家只剩下我是废物了,0
4089,牛逼啊！,0
4090,好听,0
4091,属于是贝多芬了,0
4092,[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆],0
4093,牛哇,0
4094,草史莱姆拿着4把琴来了,0
4095,这就离谱,0
4096,看了这个琴我就知道会有大佬这么玩,0
4097,史莱姆在哪,0
4098,同样都在卷，同样都在玩原神，为什么你有这种超能力[微笑],0
4099,吟 游 诗 人,0
4100,这个真的强啊[打call],0
4101,让我想到了计算器音乐up,0
4102,大佬四声部。我还在弹小蜜蜂[doge],0
4103,强,0
4104,艹，这个琴原来是这么玩的我特么竟然全换了书,0
4105,这个我很好奇，去别人的世界弹琴的话，别人会听到吗,0
4106,没半调就很难过[狗子],0
4107,好家伙我胡桃呢？我琴呢？,0
4108,牛批呀  普通人我只会小星星,0
4109,[热词系列_好家伙],0
4110,这琴没有半音，很多曲子没法弹[大哭],0
4111,我还在那一个音一个音的崩欢乐颂雪绒花这都已经成神了,0
4112,太强了！[热词系列_吹爆],0
4113,超神这个效果！,0
4114,你们原神玩家连这个都凹？[doge],0
4115,好强！,0
4116,太牛逼了,0
4117,请问那么频繁的切分音是怎么弹的鸭，我练了一小时成功练废了[大哭],0
4118,禁止职业选手参赛[doge],0
4119,牛逼,0
4120,好强,0
4121,等一个奇迹再现谱子，以后抽卡前先弹一遍。原来我不会弹琴啊……那算了,0
4122,那个，这个玩法是哪来的[笑哭]我断网了吗。,0
4123,无敌,0
4124,这才不到一天[笑哭],0
4125,说你没玩过光遇我都不信[doge],0
4126,米哈游在骂我：不会弹琴玩个球,0
4127,"低情商：真好听
高情商：你居然拿原曲骗我们[doge]",0
4128,学到了这就去弹。之前真的没想到什么复杂一点的曲子没有黑键的,0
4129,看了简介我人傻了,0
4130,去！你去把那个史莱姆的音响给砸了！,0
4131,一个免费的游戏能玩成这样儿，米哈游赔大了。,0
4132,希望mhy能多出点这种小道具，可玩性极高也能整活[doge],0
4133,我想象了一下温迪用弹电吉他的速度弹这首曲子，忍不住笑出了声,0
4134,原来草史莱姆是你[doge][滑稽],0
4135,这游戏难度瞬间高了好多呀。。。什么深渊，什么竞速，弹一首疾如猛火才是真NB！,0
4136,没有半音，怎样搞出半音效果,0
4137,这个好棒！！！！,0
4138,"太牛了太牛了
[热词系列_妙啊][热词系列_吹爆][热词系列_吹爆]",0
4139,强者,0
4140,钟离pv谱也可以扒出来？[doge],0
4141,"弹的太好了[打call]
新手0基础且手速慢的又想弹琴的，可以试试这个:(我觉得两句够用了，空格是顿一下,连一起是时间间隔较小弹，不是一起摁)
S  F G HG HGFD N DD
S  F G HG HGFD D QQ
WQH SH GFDA N DD
S F G HG HGD A",0
4142,演奏如何我不知道，但这个旋律和UP的头像相性很高[热词系列_不愧是你],0
4143,nb，我笛子练了好久,0
4144,"F
战斗中无法对话
淦",0
4145,"其实也没什么难的，我这有一本秘籍，一学就会：
----------------
|--|            原  |
|--|            神  |
|--|            键  |
|--|            谱  |
|--|                 |
|--|                 |
|--|                 |
----------------
[滑稽][滑稽][滑稽][滑稽][滑稽]",0
4146,草2333333[阿库娅_Rua！],0
4147,大佬tql,0
4148,👍🏻太厉害了[喜极而泣],0
4149,👍🏻太厉害了[喜极而泣],0
4150,太强了,0
4151,看不起谁，谱子都不发[doge][doge][doge],0
4152,你搁这儿拿键盘当琴弹？[doge][doge],0
4153,太强了太强了,0
4154,太强了[打call][打call],0
4155,好牛,0
4156,这明显不可能是人弹出来的，应该是软件模拟的,0
4157,太强了[热词系列_知识增加],0
4158,宁就是须弥国度的小吉祥草王？[doge],0
4159,这4个屏幕啥意思阿，不是很懂。,0
4160,兄啊，这都能被压播放量的嘛，下午看的时候就30多W了，怎么现在不增反减了？,0
4161,太强了,0
4162,原神洛奇化的第一步！期待更多乐器种类，大佬在没有树脂之后就有事做了。[doge],0
4163,蹦蹦炸弹已经扔出去了,0
4164,好家伙，草史莱姆音响就是你借走的？[热词系列_知识增加],0
4165,？？？您,0
4166,就这啊 不过如此，还是球比较好玩🤡🤡🤡,0
4167,在此宣判！！！[妙啊][妙啊][妙啊],0
4168,为啥我朋友听不到我弹的,0
4169,tql,0
4170,大佬NB！,0
4171,太强了！！？,0
4172,草史莱姆带着它的音响来辣,0
4173,这不得@原神 [妙啊],0
4174,您就是小吉祥草王吧,0
4175,DNA动了，立刻想在此宣判,0
4176,我DNA动了：锅巴！喷火！[惊喜],0
4177,三连，干嘛(⊙o⊙?)愣着啊！[doge],0
4178,4只草史莱姆在弹琴,0
4179,这游戏免费给你们玩真的亏了[doge],0
4180,我还想听别的[鼓掌],0
4181,光遇以后我们还是别联系了，我怕原神误会[doge][doge][doge],0
4182,大佬以后还会出别的谱子吗！[惊喜],0
4183,一觉醒来我竟变成了fu[doge],0
4184,厉害鸭,0
4185,好活！赏了！,0
4186,仓鼠狂喜,0
4187,up厉害,0
4188,[doge]好耶，雷女主马上开了，开始期待草女主了,0
4189,其实可以同时弹几个键位的，然后就不用四合一了[doge],0
4190,哈哈哈哈哈别骂了别骂了,0
4191,太强了三连了,0
4192,才华横溢啊，妙哉妙哉[支持],0
4193,哇太强了[热词系列_三连],0
4194,就冲着你的详细备注，这币我给了[笑哭],0
4195,联机是不是可以同时弹[微笑],0
4196,10小时24万[囧],0
4197,我现在只会弹小星星和两只老虎了,0
4198,自从这个琴能换才一天就什么大神都出来了[跪了],0
4199,草听到这个我就想拿卢姥爷去给草史莱姆一刀,0
4200,这个琴哪来的呀，还有其他乐器吗,0
4201,这账号都六千万了，万一不小心破亿该怎么算[笑哭],0
4202,求一个秧歌思达,0
4203,可以试试用电脑，能弹出和弦,0
4204,放弃吧！对牛弹琴都知道没用,0
4205,妙,0
4206,估计up距离原版也就差几个乐器吧[笑哭],0
4207,膜拜大佬,0
4208,火钳刘明,0
4209,@原神,0
4210,taiqiangle,0
4211,up是觉得我看得懂谱子？[doge],0
4212,太强了,0
4213,看了简介，我学会了，这就去找我的琴,0
4214,[热词系列_知识增加][热词系列_妙啊],0
4215,鬼鬼[热词系列_三连],0
4216,标题加上曲名会不会好一点[狗子],0
4217,@原神,0
4218,@原神,0
4219,[脱单doge][脱单doge][脱单doge],0
4220,！！三连一手！太强了,0
4221,风神专职 草神,0
4222,@原神,0
4223,这是怎么弹出来的。。。沃日,0
4224,[热词系列_知识增加][热词系列_知识增加][跪了],0
4225,好听不火[热词系列_知识增加],0
4226,恐怖如斯,0
4227,火钳刘明！马上就强迫我的朋友们去学,0
4228,终于找到疾如猛火了,0
4229,太厉害了吧[星星眼][星星眼][星星眼],0
4230,牛的,0
4231,太好听了[星星眼],0
4232,@原神,0
